"Name","PSChildName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableAccountProtectionUI","DisableAccountProtectionUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableAppBrowserUI","DisableAppBrowserUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableClearTpmButton","DisableClearTpmButton"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableDeviceSecurityUI","DisableDeviceSecurityUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableEnhancedNotifications","DisableEnhancedNotifications"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableFamilyUI","DisableFamilyUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableHealthUI","DisableHealthUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableNetworkUI","DisableNetworkUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableNotifications","DisableNotifications"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableTpmFirmwareUpdateWarning","DisableTpmFirmwareUpdateWarning"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisableVirusUI","DisableVirusUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\DisallowExploitProtectionOverride","DisallowExploitProtectionOverride"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\Email","Email"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\EnableCustomizedToasts","EnableCustomizedToasts"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\EnableInAppCustomization","EnableInAppCustomization"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\HideRansomwareDataRecovery","HideRansomwareDataRecovery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\HideSecureBoot","HideSecureBoot"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\HideTPMTroubleshooting","HideTPMTroubleshooting"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\HideWindowsSecurityNotificationAreaControl","HideWindowsSecurityNotificationAreaControl"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\Phone","Phone"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\URL","URL"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsInkWorkspace\AllowSuggestedAppsInWindowsInkWorkspace","AllowSuggestedAppsInWindowsInkWorkspace"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsInkWorkspace\AllowWindowsInkWorkspace","AllowWindowsInkWorkspace"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsLogon\AllowAutomaticRestartSignOn","AllowAutomaticRestartSignOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsLogon\ConfigAutomaticRestartSignOn","ConfigAutomaticRestartSignOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsLogon\DisableLockScreenAppNotifications","DisableLockScreenAppNotifications"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsLogon\DontDisplayNetworkSelectionUI","DontDisplayNetworkSelectionUI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsLogon\EnableFirstLogonAnimation","EnableFirstLogonAnimation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsLogon\EnumerateLocalUsersOnDomainJoinedComputers","EnumerateLocalUsersOnDomainJoinedComputers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsLogon\HideFastUserSwitching","HideFastUserSwitching"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsPowerShell\TurnOnPowerShellScriptBlockLogging","TurnOnPowerShellScriptBlockLogging"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\AllowMdnsAdvertisement","AllowMdnsAdvertisement"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\AllowMdnsDiscovery","AllowMdnsDiscovery"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\AllowProjectionFromPC","AllowProjectionFromPC"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\AllowProjectionFromPCOverInfrastructure","AllowProjectionFromPCOverInfrastructure"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\AllowProjectionToPC","AllowProjectionToPC"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\AllowProjectionToPCOverInfrastructure","AllowProjectionToPCOverInfrastructure"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\AllowUserInputFromWirelessDisplayReceiver","AllowUserInputFromWirelessDisplayReceiver"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WirelessDisplay\RequirePinForPairing","RequirePinForPairing"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\_Evaluators\AppHVSI","AppHVSI"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\_Evaluators\EnterpriseDataProtection","EnterpriseDataProtection"
